STT.N,BBY.N,PG.N,FMC.N,AMAT.OQ,A.N,CNP.N,WFC.N,TAP.N,OXY.N,LEN.N,IEX.N,AES.N,GIS.N,PH.N
0.0636293436357514,-0.0405239595804962,0.0238172448263581,0.0198859869965102,0.0491266375561818,0.0201840308676229,0.0496098104693528,0.0424048794706013,-0.0035933206621673,0.0281890082953811,0.0118455342330188,0.0349315760101387,0.0218401486816511,0.035335667348358,0.0675472135416944
-0.0087120661901419,0.0351554126518261,-0.0118177577136979,0.0874821265807368,-0.0032290681625797,0.110561536244962,0.0140124471014709,0.0134616365011685,-0.0252784898497982,0.0842209072886869,0.0727363100516318,0.07775818038672,0.0791268758555308,0.0223706177130139,0.103053800600182
0.0051112303092029,-0.0335473182946494,-0.0371361133134223,0.0710280644471213,0.04031413611376,0.0070736180261072,-0.0808240887385434,-0.0254918259925148,0.0097193403913664,0.0569561148050699,-0.1991237678039669,0.022281167117441,-0.0779603876855579,-0.0460483344181305,-0.0340370954814066
-0.0200292397728025,-0.0425901254049285,0.0166026782040765,-0.0029086027529645,0.10920986409422,-0.0075442247717176,-0.0528735632147374,-0.0398066534062302,-0.0380705169728733,-0.0200414650994102,-0.1613785557998319,-0.0576102861879007,-0.1019195612427679,-0.0415236203711302,0.0078643652373693
-0.0845889900002609,-0.0143529939390297,0.0557710960522266,0.0097610232100782,-0.0281152911599681,-0.0458715596257558,-0.0050236166975237,0.0916118594790427,0.0094939007986842,-0.0005289139312895,-0.0730940504554486,0.0624136978806844,-0.0783715012850057,0.0046745774779002,0.0924364869757877
0.114396812934443,0.0470989760963663,0.0770173020790767,0.1583546082053969,-0.0308988764071603,0.0131868132042747,-0.0117139334291152,-0.0251778872544621,0.114129219771361,0.135139635234041,-0.1987973116317549,-0.0540681050156686,0.106570955286198,0.0381173944019855,0.0405694612401561
0.17033450702745,0.0571525642690649,-0.0067572545427511,0.105344098440085,-0.0618357487902975,-0.0008134490087784,0.0455396132153092,-0.0451993262341056,0.148389685984897,0.0775593008872866,0.0088300220672579,-0.0235988487302816,0.0683632734606971,0.0019207697243681,0.078019670254869
0.0015043249190998,0.0521434459978782,0.0644418872412655,-0.0483478260724108,-0.0272549281348184,0.0265943012073748,0.0751903753027063,-0.0368470949898837,-0.056490410910486,0.0104272266670717,-0.301612524465067,0.0079051383267978,0.0205511443298768,0.0419192794163787,-0.0091490435215354
0.0192947016101053,0.0313418217251278,-0.0078378378369231,-0.0011899729090482,-0.0568242166749163,-0.0288131113091994,-0.0403361344692856,-0.0690718470555538,-0.0412332838074543,0.107285886486541,0.12941919191086,0.0120448179490955,-0.0210526315816347,-0.0523690773021502,-0.0518695707121839
0.0113300492689519,-0.0703778635883683,-0.0971764300242813,-0.0254812098749985,0.0090090090154815,-0.0770277626626917,-0.0653823700807336,0.126531964246895,-0.134637737298248,-0.1184569424677,0.151481274463806,-0.132218301784577,-0.107994389888457,-0.0353711556366456,-0.1022440578940589
